datetime,feed_flow,product_flow,reject_flow,temperature,feed_cond,reject_cond,product_cond,feed_ph,orp,reject_ph,product_ph,pressure_drop,feed_pressure,hpp_pressure,cf_pressure
Sat Jun 29 2019 13:58:17 GMT+0530,229.5140076,80.30002594,148.0339966,29.79820824,63444.07031,85618.34375,860.1738892,7.711263657,-17.16843987,7.512327671,6.611211777,0.767713487,61.59745789,32.18173981,2.521411896
Sat Jun 29 2019 14:58:17 GMT+0530,229.2463684,80.83129883,145.4402313,29.83713913,63434.33594,85652.41406,862.4448853,7.696275234,-16.94134331,7.458733082,6.593044281,0.762263179,61.59972763,32.18173981,2.507786036
Sat Jun 29 2019 15:58:17 GMT+0530,229.1071777,79.48222351,147.2853851,29.9669075,63447.3125,85662.14063,865.0402222,7.706721783,-16.94134331,7.483713627,6.576239109,0.762652516,61.45438766,32.0114212,2.33454442
Sat Jun 29 2019 16:58:17 GMT+0530,228.3577728,79.74487305,149.0040131,29.77874374,63495.97656,85710.80469,859.8494873,7.713080406,-17.12302017,7.536854267,6.604399204,0.757786155,61.39080048,32.020504,2.355956316
Sat Jun 29 2019 17:58:17 GMT+0530,228.2507019,79.62548828,149.2148895,29.73007965,63515.44141,85710.80469,851.9335938,7.725343704,-16.986763,7.584544182,6.62438345,0.759148717,61.38398743,32.03639984,2.354334354
Sat Jun 29 2019 18:58:17 GMT+0530,228.8716583,80.17466736,147.2115784,29.80794144,63492.73438,85642.67969,850.1168213,7.733973503,-17.21385956,7.604982853,6.670256615,0.759538054,61.36354828,31.9796257,2.330975771
Sat Jun 29 2019 19:58:17 GMT+0530,228.9144745,79.5240097,145.4086151,29.81118584,63544.64063,85652.41406,848.3649292,7.7485075,-17.21385956,7.57591486,6.711133957,0.764988303,61.34083939,32.00233459,2.330327034
Sat Jun 29 2019 20:58:17 GMT+0530,228.9894257,79.61354828,146.0517731,29.77549934,63551.12891,85715.67188,847.1321411,7.756228924,-16.89592552,7.57091856,6.702504158,0.762457848,61.34083939,31.93874931,2.282961369
Sat Jun 29 2019 21:58:17 GMT+0530,228.6361237,78.974823,148.308136,29.88255882,63577.08203,85613.48438,846.1588745,7.761224747,-17.21385956,7.57591486,6.761549473,0.764599025,61.27043915,31.92058182,2.27257967
Sat Jun 29 2019 22:58:17 GMT+0530,228.5397644,79.10018158,146.9585419,29.79820824,63505.71094,85705.9375,843.6283569,7.763949871,-16.85050583,7.581365108,6.761549473,0.763431132,61.22956085,31.92058182,2.257007599
Sat Jun 29 2019 23:58:17 GMT+0530,228.3363495,79.28523254,148.0972595,29.76576614,63349.98828,85705.9375,839.3459473,7.76758337,-16.94134331,7.561834812,6.789709091,0.764209688,61.15234756,31.90922737,2.241759539
Sun Jun 30 2019 00:58:17 GMT+0530,228.5397644,80.13288116,147.4013672,29.82091713,63171.55469,85671.875,832.0140381,7.775304794,-17.03218269,7.590448856,6.806059837,0.761484563,60.9979248,31.91831017,2.233000278
Sun Jun 30 2019 01:58:17 GMT+0530,228.1115265,79.87619781,147.8125763,29.69439316,63035.29688,85662.14063,823.7088013,7.778938293,-17.03218269,7.60180378,6.827406883,0.765572309,60.93206406,31.87970352,2.230404854
Sun Jun 30 2019 02:58:17 GMT+0530,228.9037781,80.58058929,147.4962616,29.73332405,62963.92578,85681.60938,819.1668701,7.773033619,-16.94134331,7.597715855,6.831494808,0.76712954,60.89345932,31.85245323,2.209966183
Sun Jun 30 2019 03:58:17 GMT+0530,228.9680023,80.49701691,147.4435425,29.70088196,62931.48047,85662.14063,814.5601196,7.77257967,-17.12302017,7.619971275,6.852387428,0.761679232,60.84576797,31.88197517,2.217427969
Sun Jun 30 2019 04:58:17 GMT+0530,228.2935333,79.85232544,147.1588745,29.59706688,62918.50391,85744.875,811.2509766,7.790293217,-16.80508614,7.629509449,6.839216232,0.760900617,60.87983322,31.85926628,2.197313786
Sun Jun 30 2019 05:58:17 GMT+0530,228.6896515,79.74487305,145.7987213,29.60679817,62924.99219,85662.14063,808.3311768,7.787568092,-17.03218269,7.638138771,6.854204178,0.76732415,60.85258102,31.83655548,2.194393873
Sun Jun 30 2019 06:58:17 GMT+0530,230.1991882,80.56864929,145.4929504,29.59706688,62960.67969,85628.07813,801.1939087,7.779846668,-17.07760239,7.636776447,6.799247265,0.768881381,61.07740784,32.06365204,2.386776447
Sun Jun 30 2019 07:58:17 GMT+0530,230.1670685,81.13573456,145.0501251,29.46080971,62937.96875,85667.00781,798.5985107,7.773033619,-17.07760239,7.643135071,6.789255142,0.772969127,61.06605148,32.03185654,2.369906425
Sun Jun 30 2019 08:58:17 GMT+0530,229.5996552,80.56267548,146.7898407,29.52893829,62963.92578,85628.07813,799.4420166,7.758045673,-17.03218269,7.650402069,6.775629044,0.763431132,60.92525101,31.87970352,2.232675791
Sun Jun 30 2019 09:58:17 GMT+0530,228.978714,79.70308685,147.5384369,29.56786728,62924.99219,85686.47656,800.5450439,7.750778198,-16.89592552,7.653581619,6.750648499,0.764599025,60.87075043,31.82974243,2.197313786
Sun Jun 30 2019 11:40:52 GMT+0530,229.2463684,80.60446167,146.3153687,29.62950897,62899.03906,85511.28906,800.2206421,7.74532795,-17.12302017,7.669023991,6.760186672,0.765961587,60.89800262,31.84109688,2.202828884
Sun Jun 30 2019 12:40:52 GMT+0530,229.1071777,80.86114502,146.9901733,29.67168427,62856.86328,85662.14063,803.9838867,7.733065128,-16.986763,7.678562164,6.735660553,0.768297434,60.86393738,31.87970352,2.222618818
Sun Jun 30 2019 13:40:52 GMT+0530,229.5033112,80.35971832,145.7670898,29.73656845,62772.51563,85676.74219,805.2816162,7.763949871,-16.89592552,7.678562164,6.737477303,0.768881381,60.85939407,31.87516212,2.227160692
Sun Jun 30 2019 14:40:52 GMT+0530,229.3855438,80.56267548,145.6932831,29.80469704,62704.38672,85584.28125,807.163269,7.735335827,-17.16843987,7.690824986,6.7483778,0.764015079,60.77082825,31.85926628,2.220023394
Sun Jun 30 2019 15:40:52 GMT+0530,229.2784729,81.08201599,146.1993866,29.88580132,62658.96484,85667.00781,810.3425903,7.751686573,-17.03218269,7.694458485,6.756553173,0.765572309,60.77309799,31.84109688,2.211263895
Sun Jun 30 2019 16:40:52 GMT+0530,229.2784729,81.57746887,142.7304993,29.90526772,62584.34766,85681.60938,808.1365356,7.763495922,-16.89592552,7.692187786,6.740656376,0.76712954,60.74357605,31.86607742,2.205748796
Sun Jun 30 2019 17:40:52 GMT+0530,230.1456604,81.27303314,146.9163666,29.9571743,62519.46484,85632.94531,804.1137085,7.74169445,-17.07760239,7.69854641,6.739748001,0.768297434,60.77309799,31.82974243,2.183363676
Sun Jun 30 2019 18:40:52 GMT+0530,229.4497681,80.81935883,145.2610016,29.85011673,62551.90625,85749.73438,803.4648438,7.753049374,-16.94134331,7.69355011,6.732481003,0.769465387,60.72768021,31.81384659,2.190500975
Sun Jun 30 2019 19:40:52 GMT+0530,229.4604797,80.53282928,146.0095978,29.92148781,62555.15234,85749.73438,800.4152832,7.753957748,-17.03218269,7.69355011,6.726576328,0.766934872,60.72994995,31.80022049,2.180119276
Sun Jun 30 2019 20:40:52 GMT+0530,229.203537,81.17155457,145.1555634,29.91824532,62529.19922,85730.27344,797.4954834,7.720347404,-16.94134331,7.717168331,6.716130257,0.768102765,60.72768021,31.81384659,2.179470539
Sun Jun 30 2019 21:40:52 GMT+0530,229.0750732,79.98365021,145.819809,29.80794144,62545.41797,85710.80469,795.4191895,7.754411697,-17.16843987,7.737152576,6.732934952,0.769270718,60.70269775,31.83655548,2.169089079
Sun Jun 30 2019 22:40:52 GMT+0530,229.3427124,80.75370026,145.4718628,29.85011673,62558.39453,85744.875,794.7703247,7.748961449,-16.986763,7.727614403,6.721580505,0.769465387,60.73449326,31.79113579,2.16195178
Sun Jun 30 2019 23:40:52 GMT+0530,228.8395386,81.15961456,145.7670898,29.82740593,62558.39453,85701.07813,771.4118652,7.721710205,-16.94134331,7.693096161,6.700687408,0.771801233,60.71632385,31.80930519,2.16227603
Mon Jul 01 2019 00:40:52 GMT+0530,229.5033112,81.45808411,146.7792969,29.81443024,62581.10547,85652.41406,755.6449585,7.743057251,-17.07760239,7.678562164,6.712042332,0.767713487,60.73449326,31.80249214,2.154814482
Mon Jul 01 2019 01:40:52 GMT+0530,228.978714,80.10303497,147.2642975,29.85011673,62545.41797,85691.34375,753.3091431,7.753049374,-16.75966644,7.678562164,6.691603661,0.764209688,60.74811935,31.78205299,2.161627293
Mon Jul 01 2019 02:40:52 GMT+0530,229.0429535,81.14767456,146.473526,29.70088196,62529.19922,85642.67969,751.6221313,7.737607002,-16.75966644,7.675836563,6.692058086,0.771801233,60.75720215,31.78205299,2.15870738
Mon Jul 01 2019 03:40:52 GMT+0530,229.3427124,81.08798218,145.1977386,29.71385765,62500,85667.00781,749.2213745,7.750324249,-16.89592552,7.687645912,6.690241337,0.771022618,60.7231369,31.82292938,2.161627293
Mon Jul 01 2019 04:40:52 GMT+0530,229.3427124,81.52375031,147.3908234,29.75278854,62477.28906,85681.60938,746.5611572,7.746236324,-16.75966644,7.675836563,6.682974339,0.775110304,60.72768021,31.82292938,2.154814482
Mon Jul 01 2019 05:40:52 GMT+0530,228.9680023,81.18946075,144.638916,29.62302017,62480.53516,85696.21094,742.7329712,7.734881878,-16.75966644,7.677199364,6.679794788,0.766156256,60.71632385,31.78205299,2.144108534
Mon Jul 01 2019 06:40:52 GMT+0530,229.332016,80.4492569,144.8392487,29.55489159,62451.33594,85657.28125,740.2024536,7.74532795,-17.12302017,7.678562164,6.700233459,0.768492103,60.69815826,31.82520103,2.157085419
Mon Jul 01 2019 07:40:52 GMT+0530,229.0108337,80.56267548,146.4524384,29.61653137,62470.80078,85754.60156,738.1261597,7.733519077,-16.80508614,7.69491291,6.67071104,0.771022618,60.71178436,31.79340744,2.137619972
Mon Jul 01 2019 08:40:52 GMT+0530,0.40682584,-1.283415556,-0.042174928,29.59706688,155.7228088,85774.07031,128.3415527,7.727614403,-16.89592552,7.669932365,7.038606167,-0.009148715,-0.029522451,-0.093109265,0.097326756
Mon Jul 01 2019 19:45:43 GMT+0530,67.95062256,-1.999740481,1.212529182,30.06423378,51482.60938,85851.92969,138.5284271,7.709901333,-16.89592552,7.706721783,7.57591486,0.148909941,1.666882992,1.955294609,3.252660275
Mon Jul 01 2019 20:45:43 GMT+0530,231.4303741,81.68492126,146.9374542,29.73332405,58230.59766,85832.46875,813.0028687,7.750778198,-16.75966644,7.738969326,6.692512035,0.762652516,61.11601257,32.18401337,2.288800955
Mon Jul 01 2019 21:45:43 GMT+0530,231.2911987,82.80715942,148.0234528,29.71061325,59774.85156,85861.66406,803.0755615,7.734427452,-16.85050583,7.723526955,6.762457848,0.765961587,61.05696869,32.21353531,2.309239626
Mon Jul 01 2019 22:45:43 GMT+0530,231.2697906,83.01012421,147.8020325,29.70088196,60725.41016,85866.53125,798.987793,7.770308495,-16.89592552,7.724889278,6.812872887,0.759343386,60.92525101,32.18628311,2.310212851
Mon Jul 01 2019 23:45:43 GMT+0530,231.5695496,83.32052612,148.4452057,29.74305725,61221.77344,85783.80469,793.8619385,7.768037796,-17.07760239,7.724435329,6.810147762,0.769659996,60.93887711,32.19309616,2.305670977
Tue Jul 02 2019 00:45:43 GMT+0530,230.7344818,81.55956268,148.1710663,29.78523064,61520.24219,85856.79688,791.7856445,7.761224747,-16.85050583,7.728068829,6.757915497,0.767908156,60.88210297,32.14767838,2.302102327
Tue Jul 02 2019 01:45:43 GMT+0530,231.0449677,81.33272552,145.1661072,29.74629974,61727.875,85817.86719,786.4002075,7.758954048,-16.80508614,7.727614403,6.731572628,0.763236463,60.82305908,32.14540482,2.281663656
Tue Jul 02 2019 02:45:43 GMT+0530,231.1091919,83.00415039,146.1572113,29.81767273,61825.19922,85866.53125,779.9117432,7.749415874,-16.75966644,7.726706028,6.72248888,0.767713487,60.81397629,32.12950897,2.265118122
Tue Jul 02 2019 03:45:43 GMT+0530,231.1627197,82.57435608,148.3924866,29.74305725,61909.55078,85847.0625,775.6293945,7.750778198,-16.94134331,7.731702328,6.727030754,0.763431132,60.77082825,32.10906982,2.249545813
Tue Jul 02 2019 04:45:43 GMT+0530,231.2162628,81.73267365,148.7615204,29.74305725,61948.48047,85890.85938,772.6447144,7.749415874,-16.75966644,7.737607002,6.696145535,0.765766919,60.736763,32.05456924,2.236893177
Tue Jul 02 2019 05:45:43 GMT+0530,231.0663757,82.08486938,148.2237854,29.79171944,62016.60938,85890.85938,769.5951538,7.742148876,-16.75966644,7.732156754,6.676615238,0.765572309,60.72086716,32.05456924,2.228133917
Tue Jul 02 2019 06:45:43 GMT+0530,230.5203705,82.58629608,146.294281,29.68141556,62045.80859,85837.33594,766.675354,7.723072529,-17.03218269,7.736244202,6.665714741,0.769659996,60.67998886,32.07954788,2.225214005
Tue Jul 02 2019 07:45:43 GMT+0530,230.0493011,81.96547699,145.9147034,29.69763756,62075.00781,85764.33594,765.4425049,7.748053074,-17.07760239,7.756228924,6.653905869,0.765961587,60.66409302,32.020504,2.210939407
Tue Jul 02 2019 21:18:16 GMT+0530,233.0469666,27.75162125,148.6455383,29.93122101,57267.0625,85199.84375,194.9779358,7.735335827,-17.07760239,7.576823235,7.756228924,0.752530515,60.62548828,32.41110992,2.246950388
Tue Jul 02 2019 22:18:16 GMT+0530,232.3403778,83.54139709,148.0234528,29.90202332,59628.85938,85272.83594,856.6052246,7.725343704,-16.89592552,7.62587595,6.6225667,0.744355083,60.9752121,32.34752274,2.241110802
Tue Jul 02 2019 23:18:16 GMT+0530,232.1476746,83.81598663,147.7493134,29.79496384,61163.37891,85258.23438,843.6283569,7.699908733,-16.89592552,7.635868073,6.636192322,0.753114462,60.2644043,32.32254028,2.221645355
Wed Jul 03 2019 00:18:16 GMT+0530,232.3617859,83.67272186,147.6333313,29.83065033,61893.32813,85272.83594,839.5406494,7.735335827,-16.94134331,7.637230396,6.633467197,0.749221385,59.92830276,32.31799698,2.231702566
Wed Jul 03 2019 01:18:16 GMT+0530,231.9014435,82.27588654,145.4929504,29.92473221,62201.53125,85258.23438,835.7773438,7.727614403,-16.80508614,7.6226964,6.622112274,0.754477024,59.88288498,32.29528809,2.228133917
Wed Jul 03 2019 02:18:16 GMT+0530,232.3724976,82.013237,145.9779663,29.83389473,62324.8125,85238.77344,826.0446777,7.718076706,-16.80508614,7.635413647,6.6225667,0.752335846,59.82156754,32.2771225,2.223916292
Wed Jul 03 2019 03:18:16 GMT+0530,231.4089661,82.4609375,146.8109283,29.87931442,62392.94141,85175.50781,822.9301758,7.729885578,-16.986763,7.649039268,6.631196499,0.756228924,59.7284584,32.29301834,2.221645355
Wed Jul 03 2019 04:18:16 GMT+0530,231.4946136,83.08772278,144.8287048,29.9669075,62389.69531,85238.77344,817.8043213,7.712626457,-16.75966644,7.674019814,6.633467197,0.754087746,59.70120621,32.29301834,2.212886095
Wed Jul 03 2019 05:18:16 GMT+0530,231.8693237,81.39241791,147.011261,29.87607002,62396.18359,85156.04688,813.0028687,7.727614403,-17.03218269,7.777121544,6.669802666,0.750389338,59.62626648,32.27939224,2.187581062
Wed Jul 03 2019 06:18:16 GMT+0530,231.7408447,82.920578,145.1661072,29.9701519,62389.69531,85214.4375,809.6288452,7.739423752,-16.75966644,7.786659718,6.655722618,0.753114462,59.63761902,32.2634964,2.181416988
Wed Jul 03 2019 07:55:46 GMT+0530,231.7836761,81.08201599,145.3980713,29.99610519,62389.69531,85087.91406,807.0335083,7.723072529,-16.80508614,7.260705948,6.636192322,0.741629899,59.54677963,30.98267555,2.202180147
Wed Jul 03 2019 08:55:46 GMT+0530,0.353296131,-2.322086573,-0.063262388,30.01232719,107.059433,85185.24219,146.2496796,7.570464134,-12.21775246,7.591357231,6.923241615,0.00330911,-0.015896704,-0.029522451,0.143394753
Wed Jul 03 2019 21:20:38 GMT+0530,231.7515564,83.0399704,148.487381,30.12263107,57403.32031,84586.67969,912.9898682,7.718076706,-16.986763,7.661756992,6.642096996,0.688943744,59.74889755,32.23397446,2.200882435
Wed Jul 03 2019 22:20:38 GMT+0530,231.7194366,82.68180847,146.0412292,30.07072258,59012.45703,84659.67969,875.0324707,7.740332127,-16.85050583,7.653581619,6.635738373,0.651570261,59.60809708,32.23397446,2.180119276
Wed Jul 03 2019 23:20:38 GMT+0530,231.2269592,83.39215851,146.1993866,30.19075966,59966.26172,84659.67969,866.7921143,7.71943903,-16.75966644,7.644043446,6.639371872,0.747988641,59.56267929,32.19536591,2.16552043
Thu Jul 04 2019 00:20:38 GMT+0530,231.0235443,83.04593658,146.7476654,30.06423378,60546.97656,84615.88281,859.8494873,7.696275234,-17.03218269,7.641318321,6.662989616,0.828834713,59.4672966,32.12496567,2.151894569
Thu Jul 04 2019 01:20:38 GMT+0530,231.2483673,82.34155273,149.4890289,30.11938667,61033.60938,84547.75,855.3724365,7.708538532,-17.07760239,7.632234573,6.670256615,0.723332524,59.42187881,32.14767838,2.156760931
Thu Jul 04 2019 04:27:22 GMT+0530,230.6702576,82.83700562,145.8514404,30.15507317,61659.74609,84581.82031,843.3688354,7.724435329,-16.71424866,7.577277184,6.666623116,0.731507957,59.29016495,32.13632202,2.124967575
Thu Jul 04 2019 05:27:22 GMT+0530,230.9914246,81.4461441,149.5312042,30.22644615,61818.71094,84557.48438,842.2657471,7.71762228,-17.03218269,7.546392441,6.690695286,0.692058146,59.19251251,32.08863068,2.109719753
Thu Jul 04 2019 06:27:22 GMT+0530,231.0021362,83.12354279,144.5967407,30.18102646,61854.39844,84576.95313,838.5673828,7.732156754,-16.94134331,7.538671017,6.691149712,0.651310682,59.17888641,32.07500458,2.101284742
Thu Jul 04 2019 07:27:22 GMT+0530,231.0770721,82.87282562,147.3908234,30.19075966,61870.62109,84542.88281,832.5330811,7.734881878,-16.94134331,7.571826935,6.690241337,0.731637716,59.17888641,32.03866959,2.072086573
Thu Jul 04 2019 19:42:51 GMT+0530,235.5414581,85.51725769,142.6461487,30.44705391,56877.75781,83365.23438,907.6693726,7.723526955,-17.12302017,7.516415596,6.635283947,0.70516485,60.30982208,32.95386887,2.273877382
Thu Jul 04 2019 20:52:11 GMT+0530,229.1286011,82.53256989,139.6622772,30.30106354,58678.30078,83287.36719,882.4292603,7.736698627,-17.07760239,7.522320271,6.679794788,0.717752457,59.07442093,32.06365204,2.040942192
Thu Jul 04 2019 21:52:11 GMT+0530,228.2721252,81.79236603,136.0246887,30.40163422,59479.625,83365.23438,837.2696533,7.738060951,-16.89592552,7.512782097,6.677069664,0.726966023,58.98812485,31.91149712,1.957889915
Thu Jul 04 2019 22:52:11 GMT+0530,228.2721252,80.94471741,139.9996796,30.5086937,60099.27344,83340.89844,811.1860962,7.742148876,-16.89592552,7.494614601,6.672981739,0.688165128,58.83370209,31.84564018,1.876784325
Thu Jul 04 2019 23:52:11 GMT+0530,227.9402313,80.17466736,138.5762634,30.36919212,60485.33594,83365.23438,798.0145264,7.752140999,-16.75966644,7.496431351,6.694328785,0.696989417,58.69971466,31.76161385,1.802815914
Fri Jul 05 2019 01:07:53 GMT+0530,224.8033905,78.58084869,136.4464417,30.38541222,60942.77344,83306.83594,792.1749268,7.751232624,-16.89592552,7.507785797,6.76927042,0.691020012,57.84129333,31.10076523,1.824552298
Fri Jul 05 2019 02:07:53 GMT+0530,224.7712708,78.37191772,138.9980164,30.39838982,61147.15625,83350.63281,784.4536743,7.764858246,-16.75966644,7.527316093,6.729301453,0.669737875,57.7845192,31.06215858,1.81384635
Fri Jul 05 2019 03:07:53 GMT+0530,224.4072723,77.45263672,137.8065796,30.32377243,61176.35547,83297.10156,780.4308472,7.755774498,-17.03218269,7.51777792,6.742019176,0.684791088,57.7390976,31.06215858,1.834933758
Fri Jul 05 2019 04:47:23 GMT+0530,224.514328,78.98079681,137.7538605,30.37568092,61273.68359,83355.5,775.5645142,7.766674995,-16.75966644,7.516869545,6.725667953,0.686997175,57.62782288,31.07805634,1.830391884
Fri Jul 05 2019 05:47:23 GMT+0530,225.4992828,78.87931061,135.3604279,30.21022415,61354.78906,83486.89063,771.4118652,7.761224747,-16.71424866,2.09654808,6.715221882,0.699455023,57.56877899,31.05080414,1.844990849
Fri Jul 05 2019 06:47:23 GMT+0530,224.4501038,79.10614777,137.5746155,30.21346855,61416.42969,83428.49219,769.9195557,7.76758337,-16.94134331,7.509148598,6.731572628,0.679859877,57.54379654,31.08259773,1.824876666
Fri Jul 05 2019 07:47:23 GMT+0530,224.4393921,78.78380585,135.2444458,30.26213264,61465.09375,83379.82813,766.2211304,7.750778198,-17.07760239,7.521411896,6.720217705,0.690241396,57.50291824,31.03036499,1.795354247
Fri Jul 05 2019 08:47:23 GMT+0530,0.417531788,-3.098105431,0.063262388,30.15831757,22093.17383,83389.5625,151.2457886,4.427004814,-16.94134331,7.506423473,7.335193157,0.004801454,-0.043148197,-0.052232027,0.125227094
